OBJECTID,english_ro,RoadClass,LandUse,priority_score,query_lon,query_lat,mapillary_has_coverage,mapillary_image_count,sidewalk_present,crossing_present,school_context,market_context,transit_stop_context,pedestrian_activity_visible,mapillary_api_value_count,mapillary_feature_error,mapillary_api_values,school_or_market_context,speed_sign_visible,notes,mapillary_images_cached,mapillary_image_rank,mapillary_image_id,mapillary_captured_at,mapillary_compass_angle,mapillary_is_pano,mapillary_image_lon,mapillary_image_lat,mapillary_thumbnail_url,mapillary_api_errors
1805,,trunk,URBAN,0.4577182044887781,76.5703224,18.4177005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3535,,trunk,RURAL,0.4573682372207586,76.0585717,17.6000601,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3401,,primary,URBAN,0.4572828377755639,73.9879817,18.5240537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
833,,secondary,RURAL,0.4571344458256093,74.7662198,17.896778,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1460,,secondary,RURAL,0.4570632093236297,74.6074864,16.6911718,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1431,,primary,RURAL,0.456884581250257,80.2139546,20.6075675,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3781,,trunk,RURAL,0.4570449749263966,75.4330406,19.8632761,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1130,,primary,RURAL,0.456904903662008,73.2798439,18.061328,1,44,0.0,0.0,0.0,0.0,0.0,0.0,7,,object--sign--advertisement;object--support--utility-pole;object--traffic-sign--direction-back;object--traffic-sign--front,,,,1.0,1.0,1642112553571828.0,1777533568780.0,198.0,False,73.27980637550354,18.061108686530403,,
1692,,trunk,RURAL,0.4565835411471322,78.7164258,20.2745867,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,186776556673784.0,1506863673000.0,200.26930618148,False,78.71637046337128,20.274566405980195,,
3444,,trunk,RURAL,0.4569020975657027,78.5735731,19.8255623,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,311316457236210.0,1506866561000.0,159.40931715827,False,78.57343018054962,19.826081069841237,,
2086,,trunk,RURAL,0.4567955112219451,78.4437849,20.6081478,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
493,,secondary,URBAN,0.4564269156574596,75.7072402,18.2560931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1788,,primary,URBAN,0.4563607022421581,74.2105182,16.6814045,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1898,,secondary,RURAL,0.4564810715732335,73.5887541,19.6479432,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3138,,primary,URBAN,0.456359102244389,79.0376225,21.1820703,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2553,,trunk,URBAN,0.4560224438902743,79.2058493,21.2146758,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2760,,primary,RURAL,0.4559413982516451,73.6633807,18.4827683,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,2114254532488815.2,1781514170585.0,341.0,False,73.66415083408356,18.482559960217216,,
735,,secondary,RURAL,0.4558572467349936,72.7719071,19.4581681,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
665,,secondary,RURAL,0.4558750175163154,74.1285106,20.2389253,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3297,,trunk,RURAL,0.4554168604209353,76.4220457,18.1923002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1900,,trunk,RURAL,0.4556733167082294,75.3338985,19.8290624,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
663,,secondary,RURAL,0.455580624898475,79.1677958,21.4489708,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3197,,trunk,URBAN,0.4552459255830232,79.3803243,19.8373335,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2419,,primary,RURAL,0.455334744631293,73.1291258,19.6223286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1820,,secondary,RURAL,0.4551675047773353,74.3806426,15.9826882,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1619,,secondary,RURAL,0.45504366704151,74.4825468,19.8607802,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2730,,secondary,URBAN,0.4550498753117207,73.8328228,19.9030606,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1418,,trunk,RURAL,0.4547630922693267,78.3792234,20.5225642,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1213,,secondary,RURAL,0.4548088368678528,78.3459279,20.7694362,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3436,,primary,RURAL,0.455109082200844,73.3288107,18.9698179,1,51,0.0,0.0,0.0,1.0,0.0,0.0,34,,construction--flat--driveway;object--banner;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--trash-can,,,,1.0,1.0,913350984885145.0,1771920102036.0,286.7219060587348,False,73.32879960536957,18.969808428189975,,
765,,secondary,RURAL,0.4547279620350856,74.4267242,19.5757758,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1515,,primary,RURAL,0.4547150051904067,78.1403635,20.9133058,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1969,,trunk,RURAL,0.4550047581633001,73.0476589,18.8691197,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2721,,trunk,RURAL,0.4546591412160122,75.1964705,17.4441189,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3951,,trunk,RURAL,0.4546167778763881,74.015689,18.0435596,1,51,0.0,0.0,0.0,0.0,0.0,0.0,38,,complementary--chevron-left--g1;complementary--chevron-right--g1;complementary--texts-two-lines--g1;construction--barrier--temporary;object--sign--advertisement;object--street-light;object--support--utility-pole;object--traffic-sign--front;regulatory--keep-left--g1;regulatory--keep-right--g1;regulatory--maximum-speed-limit-40--g1;warning--curve-left--g1,,,,1.0,1.0,600657902478871.0,1733219713213.0,355.0,False,74.015793800354,18.04288510664999,,
3838,,trunk,URBAN,0.4545665051796006,73.8300484,18.5934315,1,338,0.0,0.0,0.0,1.0,0.0,0.0,140,,marking--discrete--other-marking;marking--discrete--text--other;object--catch-basin;object--fire-hydrant;object--junction-box;object--manhole;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-light--general-upright-side;object--traffic-sign--back;object--traffic-sign--front;object--trash-can,,,,1.0,1.0,774343805564561.0,1758000154903.0,154.6436131853136,True,73.83015811443329,18.59377193547442,,
1175,,primary,URBAN,0.4545091213816172,77.7867837,20.9295587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3084,,trunk,RURAL,0.4537953829432569,75.0487244,17.7989566,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3818,,trunk,URBAN,0.4540677520623936,73.8266292,18.6011687,1,349,0.0,0.0,0.0,1.0,0.0,1.0,222,,marking--discrete--arrow--straight;marking--discrete--other-marking;object--banner;object--junction-box;object--manhole;object--sign--advertisement;object--sign--store;object--street-light;object--support--traffic-sign-frame;object--support--utility-pole;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;object--traffic-sign--information-parking;object--trash-can;regulatory--pedestrians-only--g2,,,,1.0,1.0,425947033273057.0,1724989388656.0,158.0030534487912,True,73.82681608200073,18.60111875219303,,
2628,,trunk,RURAL,0.4537406483790523,74.4678318,16.7668263,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2556,,trunk,RURAL,0.4538902743142144,74.4455735,16.7621891,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
986,,primary,URBAN,0.4535694207310909,80.2055036,21.4384406,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3658,,trunk,RURAL,0.4539776432555736,73.7082528,18.6968542,1,56,0.0,1.0,0.0,0.0,0.0,1.0,14,,object--sign--advertisement;object--traffic-sign--back;object--traffic-sign--front;warning--curve-left--g1;warning--pedestrians-crossing--g1;warning--uneven-road--g1,,,,1.0,1.0,712636431885504.0,1765609295750.0,122.0,False,73.70819807052612,18.69693892870231,,
3104,,trunk,RURAL,0.453455444419424,75.7702379,21.0370919,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3004,,trunk,RURAL,0.4534777537565089,74.7211239,17.9085318,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1027,,secondary,RURAL,0.4531566457075092,77.3298568,20.5653602,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2009,,secondary,RURAL,0.4530922449258458,74.4053283,16.6136021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1368,,primary,RURAL,0.4530842728236718,76.0220395,18.5765441,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1759,,trunk,URBAN,0.4529355845778341,79.7224133,21.3661326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3770,,trunk,RURAL,0.4528707445810969,75.7271062,19.866809,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
878,,secondary,RURAL,0.4525411345831674,73.8959635,18.0753934,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3252,,trunk,RURAL,0.4526592172071917,74.1601812,18.278526,1,49,0.0,0.0,0.0,1.0,0.0,0.0,71,,object--banner;object--sign--advertisement;object--sign--back;object--sign--store;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front,,,,1.0,1.0,1982633532246304.8,1734943998472.0,0.0,False,74.16026294231415,18.278543513402553,,
3257,,trunk,RURAL,0.4527839054864935,76.5082939,18.2344897,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
996,,secondary,RURAL,0.4521311761133928,74.9166309,18.2044847,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2955,,trunk,RURAL,0.4524654815296118,73.3150588,18.1910768,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1,,object--support--utility-pole,,,,1.0,1.0,963958292845553.0,1777530206727.0,176.0,False,73.31507742404938,18.19112813590165,,
1918,,trunk,RURAL,0.4524937655860349,75.3246885,19.8291829,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3242,,trunk,RURAL,0.4518646910819122,75.0853173,20.3000749,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2079,,secondary,RURAL,0.4520698010355715,73.6575761,16.0054236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
594,,trunk,RURAL,0.4517096342175035,76.635391,18.7342434,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3733,,trunk,RURAL,0.451193228837328,74.427467,18.8828386,1,77,0.0,1.0,1.0,1.0,0.0,1.0,35,,complementary--chevron-left--g1;complementary--chevron-right--g1;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front;warning--children--g6;warning--pedestrians-crossing--g1,,,,1.0,1.0,2398421177265140.0,1772155668000.0,45.0,False,74.42780256271362,18.883137789628123,,
406,,secondary,RURAL,0.4513022273781579,76.9806419,18.4241264,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2306,,secondary,URBAN,0.4510205301674524,75.9122851,17.6487756,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1882,,secondary,RURAL,0.4520421688300914,74.1928729,16.7617182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1555,,trunk,RURAL,0.4501371571072319,78.7119467,20.2634852,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,1236069350155572.0,1506863736000.0,197.725771873,False,78.71164977550507,20.263228774122695,,
463,,secondary,RURAL,0.4508842671766209,74.3399055,17.6039126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1706,,secondary,RURAL,0.4500514753094897,74.0797592,18.9805325,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1424,,secondary,RURAL,0.4499721237861455,74.6736298,19.0172982,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
547,,secondary,RURAL,0.4479104517152742,74.1703011,18.6296005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1738,,secondary,RURAL,0.4478601197593101,74.3661436,18.5587976,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2092,,trunk,RURAL,0.449351620947631,77.3480992,19.1818735,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
528,,secondary,RURAL,0.4483717983486907,79.6030976,19.9630034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1728,,primary,RURAL,0.4477977756196593,75.9979289,20.878854,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3703,,trunk,RURAL,0.4497322112666335,74.1085206,19.1955376,1,17,0.0,1.0,0.0,0.0,0.0,0.0,23,,complementary--chevron-left--g1;marking--discrete--crosswalk-zebra;object--sign--advertisement;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--direction-back;object--traffic-sign--front;regulatory--keep-left--g1,,,,1.0,1.0,877948858431179.0,1768885921043.0,158.3536233717064,False,74.10852313041687,19.19554879484301,,
2569,,primary,RURAL,0.4475981070527484,73.3181896,18.8323925,1,27,0.0,0.0,1.0,1.0,0.0,0.0,28,,complementary--chevron-right--g1;complementary--texts-two-lines--g1;information--highway-interchange--g1;object--sign--advertisement;object--sign--store;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front;regulatory--maximum-speed-limit-60--g1;warning--children--g1,,,,1.0,1.0,935053998981977.0,1771921820036.0,297.0045127444869,False,73.3181780576706,18.832474565109777,,
583,,secondary,RURAL,0.447782493723756,74.4027193,20.6123669,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1369,,secondary,URBAN,0.4475157646839011,74.2287189,16.6622361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2823,,trunk,RURAL,0.4471189164354978,74.4225179,19.8354105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
591,,secondary,RURAL,0.4471641660456072,75.467163,20.6867359,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1766,,trunk,RURAL,0.4473940149625934,75.7006904,18.6666846,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3140,,primary,URBAN,0.4468611529604839,73.2121826,19.1951958,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3646,,trunk,RURAL,0.4462979049440977,73.2887528,18.8341487,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
892,,secondary,RURAL,0.4460694921906862,74.9532748,21.2591887,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3335,,trunk,RURAL,0.4465890905947321,74.4790787,20.0551592,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1400,,primary,RURAL,0.4464606411006311,78.993538,19.891245,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1783,,trunk,RURAL,0.4459476309226932,80.1068185,21.0793733,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3259,,trunk,RURAL,0.4456650483101723,75.6707553,20.3763977,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1080,,primary,RURAL,0.4454490102671752,79.1759123,19.7368598,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3500,,primary,RURAL,0.4461975094413811,73.1839335,19.8810754,1,14,0.0,0.0,0.0,0.0,0.0,0.0,1,,object--sign--advertisement,,,,1.0,1.0,332421398226235.0,1565949678455.0,112.92004394531,False,73.18469524383545,19.88066418263972,,
701,,primary,URBAN,0.4455971024354127,79.011741,20.2263622,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2753,,trunk,RURAL,0.4457506917637413,74.8326857,17.8742255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1117,,primary,URBAN,0.4453824029526407,74.5032398,20.5447132,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3318,,primary,RURAL,0.445498840263055,74.1964204,16.665104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2700,,trunk,RURAL,0.4447225380775068,76.6674795,17.8292963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3643,,trunk,RURAL,0.4445876432764887,73.3211716,18.8041113,1,15,0.0,1.0,0.0,0.0,0.0,1.0,13,,object--sign--advertisement;object--support--utility-pole;object--traffic-sign--direction-front;object--traffic-sign--front;warning--curve-left--g1;warning--pedestrians-crossing--g1;warning--uneven-road--g1,,,,1.0,1.0,896290133039190.0,1771922258041.0,248.7272763655658,False,73.32121968269348,18.804146246625763,,
2329,,trunk,RURAL,0.4449002493765586,73.211974,18.413655,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
789,,secondary,RURAL,0.4444400077524946,74.4080827,16.1443038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
324,,secondary,RURAL,0.4444263816277032,76.6685856,20.2402127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2094,,primary,URBAN,0.4441721179299445,77.7776471,20.9315784,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2608,,trunk,URBAN,0.4441521197007481,74.7195156,19.0725583,1,108,0.0,1.0,0.0,0.0,0.0,1.0,72,,object--banner;object--sign--advertisement;object--street-light;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front;regulatory--maximum-speed-limit-30--g1;warning--curve-left--g1;warning--pedestrians-crossing--g1;warning--road-narrows--g1,,,,1.0,1.0,1423015809276069.0,1773576885100.0,85.0,False,74.7192245721817,19.072516661542934,,
776,,secondary,RURAL,0.444012456278928,74.4511782,19.2926257,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2282,,primary,RURAL,0.4441334182017698,78.833744,21.304895,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1888,,primary,RURAL,0.4443193142388647,74.1583418,19.7517176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1228,,secondary,RURAL,0.4440940491934826,74.1250348,19.0820479,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2770,,trunk,RURAL,0.4437004915722993,73.5086932,16.9330318,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2854,,trunk,RURAL,0.4436146563978648,78.3796508,20.5226351,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2790,,trunk,URBAN,0.4438279301745635,73.7960749,19.9934226,1,23,0.0,0.0,0.0,1.0,0.0,1.0,27,,object--sign--advertisement;object--sign--store;object--support--utility-pole;object--traffic-light--general-horizontal-back;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-light--pedestrians-front;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front,,,,1.0,1.0,1086125936935267.0,1759986351640.0,150.0,False,73.79664659500122,19.993811948815917,,
2007,,primary,RURAL,0.4435822730007522,74.1402079,20.7811159,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1373,,secondary,URBAN,0.4435579000499869,79.092182,21.2496807,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1599,,primary,URBAN,0.4434009294627563,74.4778138,16.704497,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1787,,trunk,URBAN,0.4423067331670822,80.2154146,21.4368794,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3114,,trunk,URBAN,0.4423316708229426,79.1311254,21.1141138,1,83,0.0,1.0,0.0,1.0,0.0,1.0,103,,object--banner;object--sign--advertisement;object--sign--back;object--sign--store;object--street-light;object--support--pole;object--support--utility-pole;object--traffic-light--general-upright;object--traffic-light--general-upright-side;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;regulatory--maximum-speed-limit-40--g1;warning--crossroads-with-priority-to-the-right--g1;warning--pedestrians-crossing--g1,,,,1.0,1.0,4432320176986747.0,1774322292042.0,42.30344699401127,False,79.1310453414917,21.114048287838145,,
191,,primary,RURAL,0.4425155694772016,75.3229528,20.9183224,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1015,,secondary,RURAL,0.442065231107303,74.5132388,16.7202929,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1899,,secondary,RURAL,0.4420486071653408,74.1697999,20.1594701,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2113,,trunk,URBAN,0.4414962593516209,75.5420503,21.0136932,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3043,,primary,RURAL,0.4410731906604749,73.3269725,18.9447574,1,39,0.0,0.0,0.0,0.0,0.0,0.0,7,,object--support--utility-pole;object--trash-can,,,,1.0,1.0,784179599156873.0,1507870549800.0,5.5625610351562,False,73.32676649093628,18.94423308858552,,
2462,,trunk,URBAN,0.4409164605957848,79.1308783,21.193949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1360,,secondary,RURAL,0.4406900696260467,73.9910768,19.8604097,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3627,,trunk,RURAL,0.4400790517416272,74.3616206,16.7391127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2503,,primary,RURAL,0.440313034857642,75.8848525,17.5581672,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2425,,trunk,URBAN,0.4396633416458854,75.5442736,21.0112305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2644,,trunk,RURAL,0.4393841786364393,73.4530938,18.0957326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1322,,secondary,URBAN,0.4390541573101074,77.3235683,19.1321181,1,34,0.0,0.0,0.0,1.0,0.0,0.0,32,,object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole,,,,1.0,1.0,1634140407707156.0,1777358428035.0,29.121296842301604,False,77.32360661029816,19.132072699641512,,
906,,secondary,RURAL,0.4390763132705,75.4717825,17.7186775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
936,,primary,URBAN,0.4389314141261328,76.0353533,20.0175511,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
913,,secondary,URBAN,0.439288283345313,74.4797974,19.766948,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
679,,trunk,RURAL,0.4388431388679545,79.3392238,19.5918475,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
706,,primary,RURAL,0.4388240434697433,78.2588462,19.4830848,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
958,,trunk,RURAL,0.4388500408191152,75.8489844,19.772935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2634,,trunk,RURAL,0.4383380450188479,76.7423674,20.6663392,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2074,,secondary,RURAL,0.4382124155643879,74.1072189,18.1093937,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2452,,trunk,RURAL,0.4386218685882442,74.5844905,20.9151992,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2015,,secondary,URBAN,0.4386110206730867,74.588773,16.8456181,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1229,,primary,URBAN,0.4388462517176446,74.4595669,16.6886429,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2629,,trunk,RURAL,0.4378359455010782,74.4540741,19.8201685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2118,,trunk,RURAL,0.4377306733167082,78.5154922,20.6649798,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1470,,secondary,RURAL,0.438072089834123,74.6540691,19.6840173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2513,,primary,RURAL,0.4375011869264495,75.8848525,17.5581672,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3060,,trunk,URBAN,0.4376932668329177,79.0809424,21.2204662,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,525350081972758.0,1569739878260.0,13.322570800781,False,79.08079147338867,21.220226042932723,,
2922,,trunk,RURAL,0.4370493043321246,72.9285187,19.7103104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2106,,trunk,RURAL,0.4372088126064486,72.9889586,18.2884456,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1268,,secondary,RURAL,0.4368453865336658,73.4622662,16.3395836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2643,,trunk,URBAN,0.4368713908547056,79.1227798,21.1883367,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
